,ID,C_Environment,C_Condition,C_Cycle,C_Trial,C_QuestionNum,C_Question,C_Answer,C_AssignedWait,C_Response,C_QPresent,C_StartRT,C_WaitStart,C_WaitTime,C_TrialLength,C_CycleLength,C_Jitter,C_AverageWait,MC_Correct
2601,19,2,1,4,116,389,What common aquarium fish is named for the naturalist who discovered it in Trinidad in 1876? ,The guppy,9.572,S,499.406,4.826,5.356,0.989,6.859,602.4052825,2.40124268,10.2677037,NA
2602,19,2,1,4,117,413,What did Ross and Norris McWhirter compile as a promotional giveaway in 1955? ,The Guinness Book of World Records,2.443,S,508.716,3.179,3.705,1.083,5.307,602.4052825,2.994261783,10.2677037,NA
2603,19,2,1,4,118,288,"The world's smallest park, measuring two feet in diameter, is located in what U.S. state? ",Oregon ,66.867,W,517.06,5.092,5.622,66.87,76.497,602.4052825,2.932688275,10.2677037,0
2604,19,2,1,4,119,900,Which U.S. state's leading public university is the only one not to be named for the state?  ,New Jersey's Rutgers,0.2,NA,596.53,NA,NA,NA,NA,602.4052825,1.63363577,10.2677037,NA
2605,16,2,2,1,1,924,"Who had the last number one hit of the 1950s with his song ""Why""? ",Frankie Avalon ,14.458,NA,0.456,NA,NA,NA,NA,603.7388556,2.063867076,17.639625,NA
2606,16,2,2,1,2,317,What album spent a record 741 weeks on Billboard's Top 200 Albums chart? ,Dark Side of the Moon,4.169,S,13.604,1.646,2.169,4.051,6.742,603.7388556,1.826903478,17.639625,NA
2607,16,2,2,1,3,602,What New York country club lent its name to the kind of dinner jacket first worn there in 1886?  ,Tuxedo Club ,0.449,NA,22.23,NA,NA,NA,NA,603.7388556,2.950025912,17.639625,NA
2608,16,2,2,1,4,292,"Though the rest of him lies in Westminster Abbey, what writer's heart is buried near his native Dorchester?",Thomas Hardy,44.86,W,36.246,7.938,8.476,44.863,57.36,603.7388556,2.048654458,17.639625,0
2609,16,2,2,1,5,900,Which U.S. state's leading public university is the only one not to be named for the state?  ,New Jersey's Rutgers,0.141,W,95.696,8.705,9.243,0.145,13.394,603.7388556,3.408988392,17.639625,1
2610,16,2,2,1,6,4,"Gem is the trade name for the most common, three-loop design of what?",The paper clip,62.633,S,112.53,9.621,10.144,61.588,72.247,603.7388556,1.560947401,17.639625,NA
2611,16,2,2,1,7,445,What famous philanthropist was the only Treasury secretary ever to serve under three presidents? ,Andrew Mellon,2.839,NA,186.378,NA,NA,NA,NA,603.7388556,1.48782026,17.639625,NA
2612,16,2,2,1,8,80,For what crime was Bruno Hauptmann executed in 1936?,Kidnapping and killing the Lindbergh baby,10.74,W,198.942,5.451,5.991,10.745,20.754,603.7388556,1.741748057,17.639625,0
2613,16,2,2,1,9,460,What game show host took his stage name from the college in his West Virginia hometown? ,Peter Marshall,7.06,W,221.467,8.652,9.177,7.064,20.253,603.7388556,2.409127434,17.639625,0
2614,16,2,2,1,10,807,"When asked to define ""cool,"" what two words did James Brown use? ",James Brown,34.198,W,244.158,6.281,6.808,34.202,45.03,603.7388556,2.956407137,17.639625,1
2615,16,2,2,1,11,465,What grapefruit-sized object has been reckoned to be the largest single cell on earth? ,An ostrich egg yolk ,1.832,W,292.179,9.332,9.861,1.835,15.714,603.7388556,2.066977406,17.639625,0
2616,16,2,2,1,12,414,What did the letter Q originally stand for in NASDAQ?  ,Quotations ,2.225,K,309.997,7.826,8.36,1.524,10.396,603.7388556,3.059911208,17.639625,1
2617,16,2,2,1,13,380,What civil rights leader did Dorothy Parker leave the bulk of her estate to?,Martin Luther King Jr. ,0.339,NA,323.496,NA,NA,NA,NA,603.7388556,2.111699583,17.639625,NA
2618,16,2,2,1,14,731,What was the first American novel to sell one million copies? ,Uncle Tom's Cabin ,37.221,W,336.677,4.522,5.056,37.224,46.297,603.7388556,2.129750806,17.639625,0
2619,16,2,2,1,15,733,What was the first CD pressed for commerical release in the U.S.?,Bruce Springsteen's Born in the USA ,3.842,W,385.148,4.795,5.322,3.845,13.177,603.7388556,1.13151025,17.639625,0
2620,16,2,2,1,16,280,The United States' first law school for women was named for what cross-dressing Shakespearean character?,Portia ,12.336,W,399.496,6.415,6.941,12.339,23.29,603.7388556,2.997446316,17.639625,0
2621,16,2,2,1,17,436,"What event was won by the same team the first twenty-five times it was held, from 1851 to 1983?  ",The America's Cup ,2.842,NA,425.826,NA,NA,NA,NA,603.7388556,2.074469036,17.639625,NA
2622,16,2,2,1,18,917,Who did Pope Gregory VII leave in the snow outside of his castle gates for three full days?  ,Holy Roman Emperor Henry IV ,0.961,W,438.956,7.498,8.026,0.965,13.011,603.7388556,1.380685334,17.639625,0
2623,16,2,2,1,19,526,What is the name of the ship that carried Captain Cook to Australia?  ,Endeavour ,58.9,K,453.39,3.729,4.254,4.795,9.561,603.7388556,1.88259763,17.639625,0
2624,16,2,2,1,20,962,Who was the last British Monarch to also be an emperor?  ,George VI,9.585,W,464.869,6.602,7.141,9.588,20.736,603.7388556,3.147129856,17.639625,0
2625,16,2,2,1,21,504,What is measured in becquerels? ,Radioactivity,5.434,W,488.795,3.268,3.804,5.437,13.261,603.7388556,3.80654001,17.639625,0
2626,16,2,2,1,22,595,What name is given to an eagle's nest?   ,Aerie,36.52,W,505.897,4.55,5.073,36.523,45.614,603.7388556,3.407884851,17.639625,1
2627,16,2,2,1,23,212,Robert Hooke coined what scientific term after looking at a piece of cork under a microscope?,Cell,0.088,NA,554.952,NA,NA,NA,NA,603.7388556,3.303434085,17.639625,NA
2628,16,2,2,1,24,52,"Before his ears were cut off in 1990 by a political rival, what nation was ruled by dictator Samuel Doe?",Liberia,11.817,W,569.317,8.201,8.726,11.82,24.557,603.7388556,1.442144755,17.639625,0
2629,16,2,2,1,25,893,Which space shuttle is named for the ship on which Robert Scott first sailed to Antarctica? ,The Discovery,10.76,NA,595.346,NA,NA,NA,NA,603.7388556,3.181561984,17.639625,NA
2630,16,1,2,2,26,739,What was the first song ever performed in outer space? ,Happy Birthday,13.831,W,0.03,5.842,6.374,13.834,24.224,600.3014053,1.543369392,10.47931818,1
2631,16,1,2,2,27,492,What is a female donkey called?,A jenny ,4.714,W,25.825,4.559,5.089,4.717,13.813,600.3014053,3.331905531,10.47931818,1
2632,16,1,2,2,28,88,Harry Truman was the first U.S. president of what religious persuasion? ,Southern Baptist,19.776,W,43.011,7.725,8.259,19.779,32.048,600.3014053,2.900616613,10.47931818,1
2633,16,1,2,2,29,971,Who was the only U.S. president to have been married in the White House? ,Grover Cleveland ,18.69,W,77.999,7.249,7.775,18.693,30.48,600.3014053,1.447616863,10.47931818,0
2634,16,1,2,2,30,779,"What's sometimes called a ""licking stick"" or a ""tin sandwich""?  ",Harmonica,9.137,W,109.968,7.945,8.476,9.142,21.638,600.3014053,3.859534987,10.47931818,0
2635,16,1,2,2,31,260,The Italian government regulates the price of what beverage?,Espresso,2.395,W,135.497,8.703,9.226,2.398,15.63,600.3014053,3.723270264,10.47931818,1
2636,16,1,2,2,32,331,What are Quivira and Cibola?  ,Two of the seven cities of gold,12.368,W,154.884,5.22,5.756,12.371,22.136,600.3014053,2.709910647,10.47931818,0
2637,16,1,2,2,33,982,Whom did the Daughters of the American Revolution bar from singing at Constitution Hall in 1936?,Marian Anderson,2.475,W,179.761,7.943,8.476,2.478,14.963,600.3014053,1.223015844,10.47931818,0
2638,16,1,2,2,34,802,"What's the only TV show to top the Nielsen ratings five seasons in a row, from 1972 to 1976?  ",All in the Family ,17.544,W,195.98,9.076,9.611,17.547,31.163,600.3014053,2.955718743,10.47931818,1
2639,16,1,2,2,35,877,"Which mammal is the world's smallest, weighing less than a penny? ",Bumblebee bat,14.165,W,230.134,7.498,8.026,14.168,26.209,600.3014053,1.024012389,10.47931818,1
2640,16,1,2,2,36,114,"In 1849, Walter Hunt received a patent for turning a single piece of wire into what?",A paper clip,7.246,W,257.397,9.891,10.428,7.249,21.687,600.3014053,1.862560749,10.47931818,0
2641,16,1,2,2,37,250,The fictional nation of Brobdingnag from Gulliver's Travels is presumed to be where?,Near Alaska,16.011,W,280.99,6.129,6.657,16.014,26.675,600.3014053,1.025965437,10.47931818,0
2642,16,1,2,2,38,34,Alan Shepard was scheduled to command the ill-fated Apollo 13 before switching missions with what astronaut?,Jim Lovell,6.766,NA,308.721,NA,NA,NA,NA,600.3014053,3.855240768,10.47931818,NA
2643,16,1,2,2,39,890,Which popular treat was invented by an 11-year-old in California? ,The popsicle,4.856,W,323.638,7.164,7.691,4.859,16.565,600.3014053,1.606464012,10.47931818,1
2644,16,1,2,2,40,192,"Of the world's seven most populous islands, what's the only one not in Asia? ",Great Britain,12.688,K,341.841,7.735,8.259,10.03,18.804,600.3014053,1.360258925,10.47931818,1
2645,16,1,2,2,41,888,Which poisonous snake smells like fresh-cut cucumbers? ,Copperhead snake,6.766,NA,362.046,NA,NA,NA,NA,600.3014053,1.129580292,10.47931818,NA
2646,16,1,2,2,42,556,What islands are home to most of the world's blue-footed boobies? ,The Galapagos Islands ,12.683,W,374.259,8.957,9.494,12.687,26.193,600.3014053,1.173568503,10.47931818,0
2647,16,1,2,2,43,826,Which animal can go longer without water than a camel can? ,Rat,16.789,W,401.657,6.775,7.308,16.792,28.111,600.3014053,1.080961571,10.47931818,1
2648,16,1,2,2,44,633,What president was shot while walking to California Governor Jerry Brown's office?  ,Gerald Ford ,2.48,W,430.889,7.543,8.075,2.483,14.562,600.3014053,2.710239343,10.47931818,1
2649,16,1,2,2,45,190,"Of all the countries named for a person, which country is named for the person who lived most recently?",Bolivia,3.886,W,448.191,9.161,9.695,3.889,17.6,600.3014053,1.606750566,10.47931818,0
2650,16,1,2,2,46,831,Which animal was named for what was wrongly thought to be its country of origin? ,Turkey,13.649,W,467.43,9.85,10.378,13.652,28.043,600.3014053,3.089465929,10.47931818,0
2651,16,1,2,2,47,275,"The SS Faith, a ship built by Leslie Comyn, was made of what unique material?",Cement,19.209,W,498.597,8.899,9.427,19.212,32.649,600.3014053,1.184695682,10.47931818,1
2652,16,1,2,2,48,110,In 1568 the Catholic Church sentenced the entire population of which nation to death as heretics?,The Netherlands,7.206,NA,532.467,NA,NA,NA,NA,600.3014053,1.695184835,10.47931818,NA
2653,16,1,2,2,49,932,Who is Rashida Jones's famous mother?,Peggy Lipton ,0.553,W,545.231,3.865,4.388,0.556,8.957,600.3014053,2.561618556,10.47931818,0
2654,16,1,2,2,50,987,"Whose epitaph read in part, ""Here lies one whose name was writ in water?  ",John Keats ,5.507,W,556.794,6.718,7.241,5.51,16.765,600.3014053,2.259920344,10.47931818,0
2655,16,1,2,2,51,534,What is the only English word with three consecutive double letters?  ,Bookkeeper,12.512,W,575.849,7.375,7.909,12.515,24.44,600.3014053,1.32282148,10.47931818,1
2656,16,2,2,3,52,765,What were the first modern Olympic pole vaulters' poles made of? ,Bamboo ,2.11,W,0.023,8.25,8.777,2.113,14.897,601.5326077,1.783483415,11.12486364,1
2657,16,2,2,3,53,745,What was the most expensive drawing ever sold?  ,Danseuse au Repos by Edgar Degas,14.458,W,16.742,3.474,4.004,14.461,22.471,601.5326077,2.47498256,11.12486364,0
2658,16,2,2,3,54,332,What are the bumps on the tongue that carry the taste buds called? ,Papillae,34.941,W,41.719,6.505,7.04,34.943,45.997,601.5326077,3.007216891,11.12486364,0
2659,16,2,2,3,55,819,Where is the only royal palace in the United States? ,Hawaii,1.142,W,90.757,7.067,7.591,1.145,12.744,601.5326077,1.370239702,11.12486364,1
2660,16,2,2,3,56,852,Which Constitutional Amendment deals with poll taxes? ,Twenty-fourth ,5.751,W,104.905,6.662,7.191,5.753,16.965,601.5326077,2.302335672,11.12486364,1
2661,16,2,2,3,57,591,"What molecule is named for the Greek word for ""smell,"" because of the odor associated with lightning storms?",Ozone,9.059,W,124.21,9.934,10.461,9.062,23.539,601.5326077,1.885355493,11.12486364,1
2662,16,2,2,3,58,237,"The average male spends 2,965 hours doing what over the course of his lifetime?",Shaving,2.3,W,149.672,7.84,8.375,2.303,14.696,601.5326077,2.983715014,11.12486364,1
2663,16,2,2,3,59,863,Which European country was the first to produce decaffeinated coffee? ,Germany,0.263,W,167.391,5.761,6.29,0.266,10.575,601.5326077,2.487992584,11.12486364,1
2664,16,2,2,3,60,160,"In what nation did the woven-yarn craft of ""God's eyes"" originate? ",Mexico ,26.55,W,180.489,6.591,7.125,26.553,37.689,601.5326077,2.532966749,11.12486364,0
2665,16,2,2,3,61,554,What island in Manila Bay was the site of a famous 1942 siege?  ,Corregidor,11.038,W,220.75,8.106,8.643,11.041,23.69,601.5326077,3.963113199,11.12486364,0
2666,16,2,2,3,62,795,What's the only country to have hosted a Summer Olympics in which it didn't win a single medal?   ,Canada,22.478,W,248.448,7.688,8.225,22.481,34.717,601.5326077,1.191075872,11.12486364,1
2667,16,2,2,3,63,887,Which person has been awarded the most Oscars ever? ,Walt Disney,2.378,W,284.387,7.285,7.808,2.381,14.196,601.5326077,3.170133467,11.12486364,0
2668,16,2,2,3,64,697,What animal is combined with a serpent to make the mythical creature the Cockatrice? ,Rooster,1.054,W,301.789,6.307,6.84,1.057,11.91,601.5326077,2.546600374,11.12486364,0
2669,16,2,2,3,65,216,"Shakespeare mentioned his wife only once in his will, making her the odd bequest of his ""second best"" what? ",Bed ,14.453,NA,316.288,NA,NA,NA,NA,601.5326077,2.276672313,11.12486364,NA
2670,16,2,2,3,66,440,What famed TV personality wrote the screenplay for 1968's Planet of the Apes? ,Rod Serling ,36.52,W,329.62,9.387,9.91,36.523,50.452,601.5326077,1.840650344,11.12486364,0
2671,16,2,2,3,67,484,What instrument was invented to sound like a human singing? ,Violin,4.504,W,381.945,7.399,7.924,4.506,16.447,601.5326077,1.955603321,11.12486364,1
2672,16,2,2,3,68,814,Where in the body would you find chyme secreted? ,The stomach ,0.172,W,400.381,6.523,7.058,0.175,11.243,601.5326077,2.270309121,11.12486364,0
2673,16,2,2,3,69,158,"In what layer of the Earth's atmosphere is Antarctica's famed ""ozone hole""? ",Stratosphere,4.504,K,413.929,7.407,7.942,1.944,10.396,601.5326077,3.73761174,11.12486364,0
2674,16,2,2,3,70,664,What snack food is an ingredient in the explosive dynamite?  ,Peanuts ,9.496,NA,428.112,NA,NA,NA,NA,601.5326077,2.001657342,11.12486364,NA
2675,16,2,2,3,71,784,What's the more common name for the retinal scotoma caused by the optic nerve? ,Your blind spot,0.156,W,441.176,5.928,6.458,0.159,10.626,601.5326077,3.487867916,11.12486364,0
2676,16,2,2,3,72,578,"What Latin American dictator was called ""Carepina""- ""Pineapple Face""- because of his acne scarred complextion?",Manuel Noriega ,62.633,S,455.325,7.707,8.243,32.76,41.513,601.5326077,3.380805708,11.12486364,NA
2677,16,2,2,3,73,635,What product did Herbert Lapidus invent in 1974 by impregnanting latex rubber with coconut charcoal?,Odor Eaters ,0.683,W,500.275,9.893,10.429,0.686,15.13,601.5326077,2.09414903,11.12486364,0
2678,16,2,2,3,74,824,"Which accidentally invented household items were first marketed as ""friction lights""? ",Matches,19.934,W,517.544,8.287,8.826,19.937,32.782,601.5326077,1.009550002,11.12486364,0
2679,16,2,2,3,75,834,"Which animal's poison could kill up to 2,200 people? ",Poison-arrow frog,11.594,W,551.364,4.628,5.156,11.597,20.77,601.5326077,1.543656306,11.12486364,0
2680,16,2,2,3,76,747,What was the name of the American actress who was first to appear on a postage stamp?  ,Grace Kelly ,4.842,W,573.789,7.946,8.476,4.845,17.332,601.5326077,2.846863143,11.12486364,0
2681,16,2,2,3,77,641,What reference classic is still named for the defunct New York newspaper that first published it in 1868?,The World Almanac and Book of Facts,28.595,NA,594.012,NA,NA,NA,NA,601.5326077,1.187160419,11.12486364,NA
2682,16,1,2,4,78,751,"What was the one question Sigmund Freud said he was unable to answer, despite 30 years of research?",What do women want? ,4.313,NA,0.036,NA,NA,NA,NA,604.1373054,2.412339683,9.050708333,NA
2683,16,1,2,4,79,423,What does an anemometer measure? ,Speed of wind,18.068,W,13.518,4.834,5.373,18.071,27.46,604.1373054,3.263300325,9.050708333,0
2684,16,1,2,4,80,464,"What grape, used to make a popular California wine, is called Primitivo in Europe?  ",Zinfindel,14.214,W,44.286,5.922,6.457,14.217,24.69,604.1373054,3.428480254,9.050708333,0
2685,16,1,2,4,81,557,What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?,Gabriele Falloppio ,10.475,S,72.433,9.527,10.061,7.131,17.704,604.1373054,2.049059294,9.050708333,NA
2686,16,1,2,4,82,496,What is an adit?  ,A mine shaft passage,19.171,W,92.238,4.203,4.739,19.174,27.928,604.1373054,3.84039316,9.050708333,0
2687,16,1,2,4,83,850,Which chess piece was originally called 'the elephant'? ,The bishop,4.696,W,124.039,6.152,6.691,4.699,15.397,604.1373054,2.189303186,9.050708333,0
2688,16,1,2,4,84,422,What does a screever do on a sidewalk? ,Draw,7.886,W,141.66,6.476,7.007,7.889,18.917,604.1373054,1.847152964,9.050708333,0
2689,16,1,2,4,85,613,What owner-bartender of Chicago's Lone Star Saloon was famous for his drug-laced drinks? ,Mickey Finn,17.034,S,162.466,7.742,8.276,1.474,10.261,604.1373054,1.067714777,9.050708333,NA
2690,16,1,2,4,86,822,Where would you find the popular party resort of Magaluf?   ,Majorca,4.09,W,173.829,7.619,8.142,4.093,16.248,604.1373054,3.300261687,9.050708333,0
2691,16,1,2,4,87,753,What was the only children's story ever published by James Bond creator Ian Fleming? ,Chitty Chitty Bang Bang ,6.661,W,193.417,7.471,8.008,6.664,18.683,604.1373054,1.697873403,9.050708333,0
2692,16,1,2,4,88,85,Greeks consider which day of the week the unluckiest because it is the day that Constantinople fell in 1453? ,Tuesday,13.41,W,213.839,9.649,10.177,13.413,27.611,604.1373054,1.808396977,9.050708333,1
2693,16,1,2,4,89,903,"Which Yellowstone geyser, with eruptions 100 fee taller than Old Faithful's, is the world's tallest?",Steamboat Geyser,5.891,NA,243.289,NA,NA,NA,NA,604.1373054,2.442675644,9.050708333,NA
2694,16,1,2,4,90,298,"Until 1790, what was known as Jenkins Hill? ",Capitol Hill,15.484,W,256.787,6.261,6.79,15.487,26.292,604.1373054,1.333678135,9.050708333,0
